Date,Close,High,Low,Open,Volume
,ACWI,ACWI,ACWI,ACWI,ACWI
2022-01-03,100.78079223632812,100.79975073262446,100.03209793522181,100.5722993909029,12987500
2022-01-04,100.69550323486328,101.19779494117068,100.35432259840013,101.15041316033012,9016100
2022-01-05,99.05593872070312,100.87557116245716,99.00855694063242,100.75236262706805,6835700
2022-01-06,98.84744262695312,99.46345636147551,98.373581458522,98.86639389224942,6908700
2022-01-07,98.82848358154297,99.24548372121875,98.34514316787765,98.98012262526055,4589400
2022-01-10,98.54418182373047,98.54418182373047,96.96147986445695,98.13666088807476,12844900
2022-01-11,99.71935272216797,99.71935272216797,98.16508855467892,98.64842177577314,7804600
2022-01-12,100.3259048461914,100.5344049539474,99.79518255775717,100.25956456013714,4580800
2022-01-13,98.98014068603516,100.57231478285378,98.8379808642471,100.4964952471603,5320100
2022-01-14,99.00856018066406,99.04646994428992,98.09874754528757,98.46835870245464,6341200
2022-01-18,97.2931900024414,97.96607207299459,97.09416192543765,97.86182202524918,8446000
2022-01-19,96.70558166503906,98.00396378285768,96.6676719064297,97.71964420856109,6159500
2022-01-20,95.9474105834961,98.16508468615889,95.90002880338939,97.27422334579758,10613600
2022-01-21,94.31732940673828,96.02323260702344,94.2415171104852,95.653621452053,8781100
2022-01-24,94.16569519042969,94.20360495286675,90.60225705737118,92.753590884751,11927600
2022-01-25,93.21797180175781,94.18464542641459,91.85324929113855,92.90522168798293,17991900
2022-01-26,92.75360107421875,94.93335842469929,92.08071898577376,94.47845568657668,5429500
2022-01-27,92.27973175048828,94.04249597496614,91.95750237788741,93.45490548995751,6188700
2022-01-28,93.7581787109375,93.78660922647121,91.39835192451281,92.27973405879888,10745600
2022-01-31,95.6915283203125,95.76734784481971,93.71078481821155,93.82451410497237,3866600
2022-02-01,96.43075561523438,96.50657514367866,95.22715133101123,95.9000333772208,3796400
2022-02-02,97.0467758178711,97.24579665545991,96.36441452868195,97.02781732064466,2463300
2022-02-03,95.1892318725586,96.27910675312063,95.028113583386,95.82420408987939,21242100
2022-02-04,95.61570739746094,96.26015888525174,94.6964155602618,95.11341570840517,5877900
2022-02-07,95.4261703491211,96.11800364896445,95.24610078013947,95.65362169956498,3938700
2022-02-08,96.16539001464844,96.32650108217315,95.09445910928889,95.29348716981691,2720600
2022-02-09,97.68174743652344,97.68174743652344,97.14154595797905,97.16049722452968,5696300
2022-02-10,96.26963806152344,97.87128391647047,95.87159640980035,96.51604066656284,3485200
2022-02-11,94.44053649902344,96.67716189156538,94.20360590430965,96.26016173109379,3832900
2022-02-14,94.08988189697266,94.54479184579762,93.36961082406161,94.31733325611096,5372100
2022-02-15,95.7389144897461,95.77682425373783,95.09446296298302,95.17028249096647,2600300
2022-02-16,95.95689392089844,96.16539400778711,95.07551179121789,95.32192164213616,2676200
2022-02-17,94.099365234375,95.3408793605268,93.98563593459023,95.28401832590875,3720400
2022-02-18,93.3980484008789,94.31733308463485,93.01895798263871,94.12779149078892,4274300
2022-02-22,92.31764221191406,93.40751718460976,91.61632243176355,92.73463515004488,6770900
2022-02-23,91.00978088378906,93.14215628305514,90.84866981117605,93.14215628305514,3629200
2022-02-24,91.38887023925781,91.46468976569173,87.98654310365337,88.22347370084833,5552400
2022-02-25,93.4169921875,93.4359434531477,91.49311696488327,91.79638782908077,5519800
2022-02-28,92.76306915283203,93.23693036940247,91.73005517137167,91.89116624967401,5390800
2022-03-01,91.1898422241211,92.78201600111011,90.69702257165804,92.497696414647,4681800
2022-03-02,92.4977035522461,92.8009744269532,91.36991882815764,91.72057148389986,5907300
2022-03-03,91.55946350097656,92.81993605389398,91.23723411855073,92.7441165250234,5472700
2022-03-04,90.2042236328125,90.4316749976523,89.41761225916208,90.26108466638532,3623000
2022-03-07,87.39895629882812,89.91042197315436,87.37052578520765,89.85355371536568,5164500
2022-03-08,87.29470825195312,89.19963224397753,86.74502754093349,87.7306596753504,5333100
2022-03-09,89.93885803222656,90.28003867780427,88.80158680345151,89.19015646168373,3841700
2022-03-10,89.22805786132812,89.38916892037365,88.33719656688054,88.84896748727293,5228600
2022-03-11,87.99602508544922,89.8819906731499,87.91073353847273,89.7682686105146,2969100
2022-03-14,87.4273910522461,88.87740516159077,87.19993970170428,88.30877316996221,1827000
2022-03-15,88.79210662841797,88.99112744829709,87.40843290648628,87.73065502518178,5022900
2022-03-16,91.79639434814453,91.79639434814453,89.42708829379546,90.14735935887109,2966000
2022-03-17,92.73463439941406,92.73463439941406,91.18037025852567,91.3509605779182,3482600
2022-03-18,93.7581787109375,93.8529495062326,92.06175472212676,92.06175472212676,3076400
2022-03-21,93.42647552490234,93.88137822583595,92.76306550943109,93.57810734836418,4104200
2022-03-22,94.55426025390625,94.74380907140788,93.92876723252103,93.92876723252103,2323700
2022-03-23,93.4928207397461,94.3647236546947,93.46439022325514,93.95720271371135,2655100
2022-03-24,94.57321166992188,94.61112143058378,93.61601009721466,93.87189917404558,4969100
2022-03-25,94.75328826904297,94.84805906246888,93.97615619407372,94.5068784216972,3842000
2022-03-28,95.1229019165039,95.17028369918397,94.0993599673775,94.62060296014776,3846100
2022-03-29,96.64873504638672,96.69611682879957,95.83369319118415,96.44023495823515,4242600
2022-03-30,96.10853576660156,96.61082750111356,95.71048684801143,96.41180665709268,3106600
2022-03-31,94.56373596191406,95.99479875064254,94.56373596191406,95.82420843655207,5912300
2022-04-01,95.17975616455078,95.27452695370492,94.45001313446133,95.23661719193372,3450700
2022-04-04,96.09906005859375,96.09906005859375,95.20819862158609,95.3693097064134,5179000
2022-04-05,94.72484588623047,96.05165862088258,94.46896403345254,95.69152673127535,4349400
2022-04-06,93.63497161865234,94.1277840620873,93.03790190711744,93.80556193186978,3269700
2022-04-07,93.83399200439453,94.24151290457827,92.92417941502917,93.49281137956405,4303700
2022-04-08,93.74869537353516,94.2509870741859,93.35065371232677,93.70131359322819,2272700
