Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,SMA_20,StdDev_20,Upper,Lower,RSI,EMA_12,EMA_26,MACD,Signal,MACD_Histogram
2022-10-17,76.140380859375,76.37951522595456,75.63341716987458,75.63341716987458,5449900.0,81.18381622314453,87.17694166766272,76.3063362121582,1.704288567670915,79.71491334750003,72.89775907681637,45.143668400363,75.8755322144937,77.4843924967374,-1.6088602822436968,-1.7476086372318564,0.13874835498815963
2022-10-18,76.85778045654297,77.68997064152384,76.16907234453141,77.61344589623336,3955700.0,81.00169158935547,87.07539901733398,76.15568161010742,1.4926420686739357,79.1409657474553,73.17039747275955,47.655303072698764,76.02664732865512,77.43797679005634,-1.4113294614012233,-1.68035280206573,0.2690233406645066
2022-10-19,76.07341766357422,76.73343079974502,75.55688659584939,76.24559468614916,2844000.0,80.81210586547851,86.95186214447021,76.03133201599121,1.3811974407988532,78.79372689758891,73.26893713439351,45.21761624310548,76.03384276479652,77.33689833624284,-1.303055571446322,-1.6048933559418483,0.30183778449552645
2022-10-20,75.7099380493164,77.07778684815646,75.54732843982525,76.13080955048164,6200900.0,80.5794760131836,86.82693431854248,75.91798286437988,1.3039905897569053,78.5259640438937,73.31000168486607,44.092040739905556,75.98401127010726,77.21638275943349,-1.2323714893262263,-1.530388982618724,0.2980174932924977
2022-10-21,77.31692504882812,77.40300991773488,75.15514833450435,75.49950240573475,4754500.0,80.37745544433594,86.7182392501831,75.96676673889161,1.338454069186776,78.64367487726516,73.28985860051806,50.01603538839353,76.18907492837201,77.22383033642568,-1.0347554080536696,-1.4312622677057134,0.3965068596520438
2022-10-24,77.54649353027344,77.77606048303205,76.54212625302645,77.14474953849538,2362600.0,80.1559213256836,86.61173450469971,76.07246475219726,1.3769611189840245,78.82638699016532,73.31854251422921,50.81777578094302,76.39790855943377,77.24773131374774,-0.849822754313962,-1.3149743650273633,0.4651516107134013
2022-10-25,78.91433715820312,79.00042202306742,77.68997042812407,77.7282328006642,5343900.0,79.96212677001954,86.51216377258301,76.25898933410645,1.4976329179175578,79.25425516994156,73.26372349827133,55.40737704029297,76.7850514207829,77.37118359852221,-0.5861321777393016,-1.169205927569751,0.5830737498304495
2022-10-26,78.92390441894531,79.813484509782,78.49345820207517,78.5221531569729,6723700.0,79.76718460083008,86.41406238555908,76.36899147033691,1.6101461110288653,79.58928369239464,73.14869924827917,55.438699833723206,77.11410572819251,77.48619995559059,-0.3720942273980796,-1.0097835875354169,0.6376893601373372
2022-10-27,78.44563293457031,79.42129785558282,78.34041323846687,78.96216399785968,3342300.0,79.57549453735352,86.30769378662109,76.52729873657226,1.6524787884058614,79.83225631338398,73.22234115976055,53.418650654675645,77.31895606763526,77.55726906514465,-0.2383129975093965,-0.8554894695302129,0.6171764720208164
2022-10-28,79.69869995117188,79.79435223650243,78.21606398624255,78.29258873362764,5587800.0,79.40943969726563,86.204557762146,76.78986892700195,1.720396979148328,80.2306628852986,73.3490749687053,57.761201898632,77.68507051125627,77.71589357522073,-0.030823063964461994,-0.6905561884170627,0.6597331244526007
