Date,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG
2022-01-03,144.5550994873047,145.02890671706913,142.98873654327514,143.95824499281977,25214000
2022-01-04,143.8994598388672,146.08510332379365,143.30125219857842,145.02940253580405,22928000
2022-01-05,137.16067504882812,143.78138707716036,137.03113561072124,143.66480158286416,49642000
2022-01-06,137.0585479736328,139.18591418175194,136.2738764282153,137.00524218514178,29050000
2022-01-07,136.5139923095703,137.75976027577275,135.30284421325464,137.41126574890635,19408000
2022-01-10,138.07789611816406,138.14365411469805,132.66384641046795,134.61533088934186,34096000
2022-01-11,139.51620483398438,139.8270842700988,136.323681170024,137.68577614939423,23502000
2022-01-12,141.14085388183594,142.30293809752862,140.60677741851381,141.04769800485315,23642000
2022-01-13,138.63287353515625,142.67286180728954,138.41665519219606,141.3326760215805,26566000
2022-01-14,139.28602600097656,140.69496496270435,137.00771325507736,137.00771325507736,23826000
2022-01-18,135.8025360107422,136.8995920330835,135.13145488380573,136.11093715213462,27382000
2022-01-19,135.1663360595703,137.90401232324126,135.01488742126205,136.44824440629108,20796000
2022-01-20,133.0285186767578,137.4182483640507,132.6678152000163,136.02525848731904,21930000
2022-01-21,129.62623596191406,134.27802445524964,129.53557356128078,132.53577986551807,41920000
2022-01-24,129.9052276611328,130.31028164895292,124.19570122735945,125.57628443579866,55148000
2022-01-25,126.2817611694336,128.87544641156583,125.92554290676412,127.97567943190316,36008000
2022-01-26,128.7772979736328,132.33201520362402,126.698266032751,130.12494903764392,39630000
2022-01-27,128.65872192382812,132.13518337823365,128.483357149345,130.89069252328375,30248000
2022-01-28,132.81228637695312,132.89299004637857,128.23373671541663,129.5345588414588,30518000
2022-01-31,135.21266174316406,135.35714685843277,131.8004229291556,133.71753043934658,34056000
2022-02-01,137.3848419189453,137.70519351450466,134.0864520214302,137.34151007047146,51204000
2022-02-02,147.50648498535156,151.55544351956087,145.03635663938198,151.31977906859,89750000
2022-02-03,142.13978576660156,148.58384098347807,141.69588510688274,144.7748187620759,56930000
2022-02-04,142.50396728515625,144.01776928929087,139.316917270586,142.50495555543466,49224000
2022-02-07,138.44058227539062,143.3315020922446,138.20243951655232,143.19449740604833,44610000
2022-02-08,138.71458435058594,139.33644966801236,136.3829657131782,138.4936375083855,34256000
2022-02-09,140.9465789794922,141.66649596510112,139.8744272144619,140.3454825058692,28628000
2022-02-10,138.10626220703125,140.92464192662194,137.55575002383483,139.00055562570753,33018000
2022-02-11,133.64979553222656,138.7845900176904,132.81130131928032,138.25325024253885,38808000
2022-02-14,134.8155975341797,135.67899611383496,132.82474974474476,132.88801425052858,26792000
2022-02-15,135.9370574951172,137.40626564043023,135.05422809121785,136.9793024901624,26578000
2022-02-16,136.99525451660156,137.45210905002415,134.34094305707512,135.94203209782992,25610000
2022-02-17,131.83480834960938,136.34957699668786,131.72868331835218,135.66254665465073,30968000
2022-02-18,130.00039672851562,133.3448860526747,129.84052499373334,132.56120286697626,31858000
2022-02-22,128.939208984375,131.42852519983623,127.28365846662496,129.5196277726263,38906000
2022-02-23,127.12821197509766,131.27729764170886,127.04700656362324,130.60921170544276,26432000
2022-02-24,132.198486328125,132.5606949977913,124.31781364241006,124.55246702373462,43166000
2022-02-25,134.0378875732422,134.90428135916164,131.29324802809984,133.0474430555504,26236000
2022-02-28,134.40805053710938,135.15486354343403,132.34969650691255,132.80729603156396,29676000
2022-03-01,133.68765258789062,135.62368947087188,132.90097415946244,133.99853204182602,24640000
2022-03-02,134.26905822753906,135.12996335459587,132.95478026640944,134.12632157754155,23966000
2022-03-03,133.82716369628906,136.2243581797874,132.95330453147292,135.4916848558496,19780000
2022-03-04,131.6489715576172,133.71854656188182,129.94160524814606,132.9049719802422,24446000
2022-03-07,126.01172637939453,131.43175813753683,125.95742472609444,131.43175813753683,39178000
2022-03-08,126.82281494140625,130.7766108324504,125.41013572795455,125.79849555692755,35250000
2022-03-09,133.38671875,133.71803256204845,129.6222451923781,130.92954432969916,32258000
2022-03-10,132.20697021484375,133.06039483944383,130.93055069471362,130.99182345374408,24266000
2022-03-11,130.0083465576172,133.71951410145698,129.8299865886846,133.51973147493118,26600000
2022-03-14,126.28723907470703,130.55690156260897,125.96041806350173,130.1055204744434,30254000
2022-03-15,129.19630432128906,130.0499723179727,126.11486952117737,127.28416828668487,30292000
2022-03-16,133.21185302734375,133.2920549603963,128.7384248661199,130.53097988127888,32058000
2022-03-17,134.11859130859375,134.25710119546162,132.24382730089576,132.84367697889772,23994000
2022-03-18,136.31170654296875,136.42330506163603,132.45606894796202,133.40465635663375,45900000
2022-03-21,135.9898681640625,137.0899194194668,134.12954818111456,136.35755032225362,26632000
2022-03-22,139.7752685546875,140.993395354362,136.01129657858948,136.01129657858948,29776000
2022-03-23,138.00762939453125,139.52368181401474,137.67184551796257,138.6403657226853,25302000
2022-03-24,140.80606079101562,140.89026142032628,137.5451793229498,138.77387297706383,20544000
2022-03-25,141.01483154296875,141.45126696496231,139.19934837160545,141.24649733376881,19270000
2022-03-28,141.44178771972656,141.4681973448859,139.32754290350204,140.18081554228567,23774000
2022-03-29,142.73712158203125,143.64636063712274,141.97385764763695,142.64794919552057,28678000
2022-03-30,142.1337890625,142.96679446293496,141.65899362107518,142.35847610724753,21046000
2022-03-31,139.1495361328125,142.13380864735274,139.119143017077,141.93851121282418,29516000
2022-04-01,140.19627380371094,140.4453787732286,138.30008689737573,139.50874165517646,23480000
2022-04-04,143.1282196044922,143.52802814664352,140.32030047713258,140.32030047713258,19076000
2022-04-05,140.55796813964844,143.07591376859378,140.4388891634702,142.88610504303082,19256000
2022-04-06,136.68487548828125,139.34780797516663,135.92970009822668,138.6632711093866,23574000
2022-04-07,135.97640991210938,137.20849405417636,134.37442381174793,136.12886200367987,19448000
2022-04-08,133.5307159423828,135.76220006872748,133.27364400839014,135.76220006872748,16434000
2022-04-11,129.33180236816406,132.46325121942095,129.15344236392005,132.42419173166178,24188000
2022-04-12,127.91487884521484,131.949378246922,127.1192376440276,131.949378246922,23004000
2022-04-13,129.8195343017578,130.18796146391648,127.97875166104674,128.16597566545502,19542000
2022-04-14,126.79740905761719,130.24228395600474,126.65642088404626,130.1817561959502,23484000
2022-04-18,127.50286865234375,128.2511869538915,126.1252730127569,126.95384646800288,14918000
2022-04-19,130.0636749267578,130.4350821252212,126.99519434369422,127.61845083554822,22720000
2022-04-20,127.7863540649414,131.45117988438113,127.43616426035942,130.8139735581017,22610000
2022-04-21,124.49019622802734,129.840965579761,124.20372706177547,128.8869045876794,30158000
2022-04-22,119.18575286865234,125.00285653765165,118.71395260766738,124.5524713347569,46410000
2022-04-25,122.80874633789062,122.83664597201766,118.34403706746814,119.00192108309618,34522000
2022-04-26,119.07814025878906,122.31052934488176,118.73522564748922,122.31052934488176,49394000
2022-04-27,114.60870361328125,117.07932632115738,112.7192446989998,113.96352270601636,62238000
2022-04-28,118.98397827148438,120.00730179995185,114.7316562557936,116.69569911648658,36790000
2022-04-29,114.55489349365234,118.5340956253253,114.28337001697713,117.15704732652016,33694000
2022-05-02,116.737548828125,116.91939817312492,112.99350184177412,113.49869043642423,30280000
2022-05-03,117.70657348632812,118.87288455899288,116.20945031199425,116.34695673020803,21216000
2022-05-04,122.13615417480469,122.70212141288972,115.32413573355524,117.58102597665066,33232000
2022-05-05,116.3285140991211,120.7992056736397,114.7701182637869,119.79007526736054,43090000
2022-05-06,115.24591827392578,117.07782945606495,113.73434353080717,115.10541663488316,35310000
2022-05-09,112.67912292480469,115.14914477899435,112.14852822794637,112.8978347339143,34520000
2022-05-10,114.17426300048828,116.27321994499016,112.97736120235442,115.62504384419059,31158000
2022-05-11,113.55298614501953,116.25328267144218,113.24310259240465,113.30338708010763,36502000
2022-05-12,112.755859375,114.4452846964653,109.71926955329684,111.53723843626837,41464000
2022-05-13,116.09835052490234,117.66222752104503,113.59185367655148,114.43432373293733,29738000
2022-05-16,114.38152313232422,116.19001989826418,113.9256568170744,114.97090477450485,23282000
2022-05-17,116.28368377685547,116.80780155817705,114.92456876785926,116.80780155817705,21576000
2022-05-18,111.99858093261719,115.28143259540433,111.74050553304814,114.8249277131102,27982000
2022-05-19,110.34900665283203,113.18083455791881,110.07250380976112,111.44058927783347,29192000
2022-05-20,108.92163848876953,112.14704881677878,105.99216191499981,111.68421140516337,37586000
2022-05-23,111.2667007446289,111.60449153557721,108.76345006727804,109.70979490706735,31558000
2022-05-24,105.54676055908203,106.01407558178401,101.84206963063869,105.99664401380095,60386000
2022-05-25,105.4605712890625,106.16324670958697,103.83815066744346,104.76556636684283,37900000
2022-05-26,107.90827178955078,108.56516747534104,105.11032644578142,105.6708125599111,30288000
2022-05-27,112.39515686035156,112.46390246544588,109.15778849075801,109.39542949653581,29924000
2022-05-31,113.63072204589844,116.01665005008576,112.16947303942125,112.67415992477483,51302000
2022-06-01,113.72836303710938,116.97868532399976,113.14396078084317,114.52002078564327,28630000
2022-06-02,117.32444763183594,117.47590386672852,112.90233304444737,113.77918733132432,27472000
2022-06-03,114.15384674072266,115.94789964779113,113.26105084479677,115.57722982132975,25052000
2022-06-06,116.59156799316406,118.97101877702121,116.1110937826461,116.32452975775017,23786000
2022-06-07,116.8097915649414,117.32708267101492,114.71332807292981,115.23395649193232,26414000
2022-06-08,116.81825256347656,118.2212162544869,116.27893826853564,116.45805085333052,22544000
2022-06-09,114.5065689086914,117.92628084366468,114.4557490058255,115.92497254319008,23142000
2022-06-10,111.028564453125,113.0906589871753,110.46409482929529,112.37746987766197,31324000
2022-06-13,106.49385833740234,108.82746864703272,106.20643891991365,107.06131555329432,36756000
2022-06-14,106.81021881103516,108.06919157563813,105.97123052404666,106.50730635592481,25480000
2022-06-15,109.99528503417969,111.66179779092143,107.73166690982089,108.5096181567459,33192000
2022-06-16,106.25421905517578,108.8992105630685,105.41374075172075,107.76229677299612,35314000
2022-06-17,107.47931671142578,108.85835672914541,105.25037181373703,106.1535824747806,43516000
