Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,SMA_20,StdDev_20,Upper,Lower,RSI,EMA_12,EMA_26,MACD,Signal,MACD_Histogram
,0.4187401603332084,0.42110542866001444,0.43057814200015554,0.43579159578602655,0.22356829243764686,,,,,,,,0.40933356246272323,0.3993749048994799,0.5485977266494101,0.550625093479885,-0.002027366830474886
2022-01-03,0.41828804485037585,0.4113892449484089,0.42736611851691175,0.4306159130609002,0.20652295255680103,,,,,,,0.0,0.4092602957007163,0.3993381186231513,0.5481164915900213,0.5505170737023252,-0.002400582112303873
2022-01-04,0.4177158574222912,0.41908466134448874,0.43344044351948496,0.4408345609621622,0.19992451332357558,,,,,,,0.0,0.4091055759429534,0.3992575013525663,0.5471358992102429,0.5502105505363214,-0.003074651326078537
2022-01-05,0.38493818039154726,0.411858628856155,0.40780751805781357,0.4336253209418506,0.3477091742891671,,,,,,,0.0,0.4036629316832383,0.39651590728497266,0.5114954862918847,0.5419653548603927,-0.030469868568507974
2022-01-06,0.3833656907983487,0.3859899031623988,0.3978003958649594,0.40118425800513724,0.26938731752956563,,,,,,,0.0,0.39880279033476085,0.39384944899124386,0.4823211338733102,0.5288206167123398,-0.046499482839029604
2022-01-07,0.37675293664939136,0.38013687579753874,0.39506153687238754,0.40139422243945466,0.26164683221757173,,,,,,,0.0,0.39361874505104444,0.39084246084698204,0.45318035970135884,0.5117637816823587,-0.05858342198099986
2022-01-10,0.37467972606583877,0.36763577669164293,0.3667950670288542,0.3830211977353577,0.41337505183064044,,,,,,,0.0,0.38889627478054734,0.387889526244374,0.42922990556850904,0.4927423073233972,-0.06351240175488815
2022-01-11,0.38983539809028467,0.38248526479814227,0.3859319530061607,0.39187525111990507,0.21376550932242733,,,,,,,28.669527962870177,0.3873563635892421,0.3863884654426317,0.42795743104879347,0.47723950356200157,-0.0492820725132081
2022-01-12,0.3943748276741299,0.394588716770806,0.41012518662446307,0.4141326352801784,0.18409490411774504,,,,,,,34.707544686912826,0.38678899091471397,0.38536794401463625,0.43316709863965464,0.4660066415515184,-0.03283954291186375
2022-01-13,0.37117661681987135,0.3934324515815144,0.3908126369734102,0.4162323421998122,0.288499090970305,,,,,,,23.677228354345914,0.3825495619769068,0.3825354994678891,0.41387184880692796,0.45268926975319446,-0.0388174209462665
