Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2022-01-03,457.181640625,457.3156385062024,453.48752815638574,455.83222822194995,72668200
2022-01-04,457.0284423828125,459.35404125916847,455.1430971573813,458.62669105864893,71178700
2022-01-05,448.25250244140625,457.43997140782875,448.15679385928706,456.65520192307395,104538900
2022-01-06,447.83148193359375,450.5877259988944,445.42933339501394,447.78364223772036,86858900
2022-01-07,446.06097412109375,449.0373450344811,444.6828520914487,447.84106057862004,85111600
2022-01-10,445.5058898925781,445.7259875300918,436.97877119016243,442.81664489961315,119362000
2022-01-11,449.5636901855469,449.6593987814757,442.1945663914719,445.23793618749585,74303100
2022-01-12,450.7790832519531,452.8654254019505,448.7884788995016,451.32459593729857,67605400
2022-01-13,444.5679626464844,452.5591477395473,443.5248062249367,451.8987964588912,91173100
2022-01-14,444.7497863769531,445.1038818514268,440.1369071762502,441.371480732954,95890900
2022-01-18,436.8734436035156,440.1943299647229,435.74415824190055,439.98378276118797,109709100
2022-01-19,432.3371276855469,439.8593490259896,432.0595815619923,438.44296716679736,109357600
2022-01-20,427.552001953125,439.02675142845897,425.39869024770917,434.2511939255299,122379700
2022-01-21,419.158935546875,428.805760369868,419.1302258887117,426.4131915023817,202271200
2022-01-24,420.93896484375,421.45576786257226,402.6788933090271,413.46458253400397,251783900
2022-01-25,415.79974365234375,420.82413808243444,408.79429526605276,414.4503313578086,167997300
2022-01-26,414.75653076171875,424.95844614080795,410.4307483106724,421.78110822862436,186391100
2022-01-27,412.70849609375,422.6137357521164,410.9954380369023,419.42684728774833,149878300
2022-01-28,422.9583740234375,423.0062137226141,409.43556889818734,414.08670917491094,164457400
2022-01-31,430.57623291015625,430.9303284013812,420.9102496134448,422.2787918872668,152251400
2022-02-01,433.4856262207031,434.13639792385476,427.7338814880996,431.3131550615957,123155400
2022-02-02,437.6965637207031,438.4334644332628,433.5813276578518,435.9260568800673,117361000
2022-02-03,427.408447265625,433.5047071960283,426.55667885153287,431.57152234150993,118024400
2022-02-04,429.4182434082031,433.3229026890747,424.75749503169305,427.16922298137814,118454400
2022-02-07,428.04022216796875,431.60991682804485,426.6908095945012,430.1935345116827,84472900
2022-02-08,431.56195068359375,432.4998480771746,426.08775262763413,427.5328733897672,81012000
2022-02-09,437.87835693359375,438.2037427687526,435.45707860200986,435.6580461930455,92589900
2022-02-10,430.0116271972656,438.0410731811093,427.98273345754336,431.9448123404388,140103700
2022-02-11,421.5323181152344,432.2031687380772,420.0776468513901,430.09772579352585,153214600
2022-02-14,420.1541748046875,422.62332194716885,416.6323208466163,421.01552286276586,123006300
