Date,Close,High,Low,Open,SMA_20,SMA_50,SMA_200,StdDev_20,Upper,Lower,RSI,EMA_12,EMA_26,MACD,Signal,MACD_Histogram
2009-01-09,22.91417121887207,23.507652377974505,22.87074613857293,23.507652377974505,23.085696506500245,22.608595962524415,31.271251373291015,0.6125201060427423,24.31073671858573,21.86065629441476,49.28249017262281,23.265263478073813,23.001477148720365,0.26378632935344726,0.21838592521060746,0.0454004041428398
2009-01-12,22.385833740234375,22.92865220578629,22.241081597237034,22.86351387948336,23.078459644317626,22.597305488586425,31.20187925338745,0.6202305525532215,24.31892074942407,21.83799853921118,45.21060572519987,23.129966595329286,22.95587393327696,0.17409266205232754,0.20952727257895148,-0.035434610526623944
2009-01-13,22.161460876464844,22.335162554852158,22.00223330259947,22.175934980986785,23.053128147125243,22.559814949035644,31.134207916259765,0.6476143793150629,24.34835690575537,21.757899388495115,43.56442182199649,22.980965715503988,22.897028521661248,0.08393719384273979,0.18440925683170917,-0.10047206298896938
2009-01-14,21.41598892211914,21.7127294474645,21.235049510056935,21.7127294474645,22.996674919128417,22.500466766357423,31.0579962348938,0.7372434054731708,24.47116173007476,21.522188108182075,38.54297446582673,22.74020005498324,22.78732188465813,-0.047121829674889426,0.13810303953038944,-0.18522486920527886
2009-01-15,21.524551391601562,21.69101531241566,20.808031515505224,21.582451945817688,22.881597423553465,22.446040153503418,30.98030082702637,0.7793847740187493,24.440366971590965,21.322827875515966,39.63421601258676,22.55317718369375,22.693783329616902,-0.1406061459231509,0.08236120243968137,-0.22296734836283227
2009-01-16,21.69825553894043,22.045658904018712,21.264000642363445,22.023947056487735,22.7813570022583,22.36888759613037,30.902424497604372,0.7968985866161137,24.37515417549053,21.18755982902607,41.4263352833346,22.421650776808626,22.620040530307534,-0.1983897534989083,0.02621101125196343,-0.22460076475087173
2009-01-20,20.243499755859375,21.35808713243526,20.17112509957935,21.35808713243526,22.650718688964844,22.289563598632814,30.817382955551146,0.9776362592757488,24.60599120751634,20.695446170413348,32.67687650639927,22.086550619739512,22.444000472941006,-0.35744985320149425,-0.05052116163872811,-0.30692869156276614
2009-01-21,21.140960693359375,21.162673920234607,20.32311514080697,20.46786722572547,22.563505840301513,22.259889602661133,30.735743074417115,1.031910294675647,24.627326429652808,20.49968525095022,40.96112123849855,21.941075246450257,22.347479007786813,-0.40640376133655565,-0.12169768157829361,-0.284706079758262
2009-01-22,20.648807525634766,20.960022174753938,20.279690935702817,20.721182190734236,22.469055652618408,22.197935943603515,30.650484457015992,1.1173024595343608,24.70366057168713,20.234450733549686,38.18611744880928,21.74226482786326,22.221651490590364,-0.47938666272710506,-0.19323547780805592,-0.2861511849190491
2009-01-23,20.742889404296875,20.873165972436425,20.0480828814964,20.29416053676936,22.394508647918702,22.142785568237304,30.569206438064576,1.181704932235401,24.757918512389505,20.0310987834479,39.036379652065435,21.588514762699198,22.112113558272327,-0.5235987955731289,-0.25930814136107055,-0.2642906542120584
